archive_path	source_type	source_name	target_type	target_name	status	detail
venues/arena/gen/lighting.rnd_ps2	Mesh	megaglow26.mesh	Mesh	megaglow26.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	red_beam10.mesh	Mesh	red_beam10.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	orange_beam09.mesh	Mesh	orange_beam09.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	pink_beam00.mesh	Mesh	pink_beam00.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	orange_spot01.mesh	Mesh	orange_spot01.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	pink_beam04.mesh	Mesh	pink_beam04.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	megaglow10.mesh	Mesh	megaglow10.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	orange_spot05.mesh	Mesh	orange_spot05.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	anim_beam02.mesh	Mesh	anim_beam02.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	pink_beam08.mesh	Mesh	pink_beam08.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	orange_beam12.mesh	Mesh	orange_beam12.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	megaglow14.mesh	Mesh	megaglow14.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	orange_spot09.mesh	Mesh	orange_spot09.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	Crowd_D51.mesh	Mesh	Crowd_D51.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	megaglow33.mesh	Mesh	megaglow33.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	anim_beam06.mesh	Mesh	anim_beam06.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	color_plane.mesh	Mesh	color_plane.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	orange_beam16.mesh	Mesh	orange_beam16.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	megaglow18.mesh	Mesh	megaglow18.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	megalight_base02.mesh	Mesh	megalight_base02.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	red_beam02.mesh	Mesh	red_beam02.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	pink_spot04.mesh	Mesh	pink_spot04.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	megalight01.mesh	Mesh	megalight01.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	megaglow37.mesh	Mesh	megaglow37.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	crowd_limits00.mesh	Mesh	crowd_limits00.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	megalight01.1.mesh	Mesh	megalight01.1.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	pink_beam11.mesh	Mesh	pink_beam11.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	red_beam06.mesh	Mesh	red_beam06.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	orange_spot12.mesh	Mesh	orange_spot12.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	beam02.mesh	Mesh	beam02.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	orange_beam00.mesh	Mesh	orange_beam00.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	megaglow02.mesh	Mesh	megaglow02.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	pink_beam15.mesh	Mesh	pink_beam15.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	megaglow21.mesh	Mesh	megaglow21.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	orange_spot16.mesh	Mesh	orange_spot16.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	orange_beam04.mesh	Mesh	orange_beam04.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	megaglow06.mesh	Mesh	megaglow06.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	megaglow40.mesh	Mesh	megaglow40.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	red_spot02.mesh	Mesh	red_spot02.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	megalight04.1.mesh	Mesh	megalight04.1.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	megaglow25.mesh	Mesh	megaglow25.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	megalight_base03.1.mesh	Mesh	megalight_base03.1.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	orange_beam08.mesh	Mesh	orange_beam08.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	red_spot06.mesh	Mesh	red_spot06.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	megalight02.2.mesh	Mesh	megalight02.2.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	megaglow29.mesh	Mesh	megaglow29.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	pink_beam03.mesh	Mesh	pink_beam03.mesh	converted	revision-aware semantic conversion
venues/arena/gen/lighting.rnd_ps2	Mesh	Crowd_B29.mesh	Mesh	Crowd_B29.mesh	converted	revision-aware semantic conversion
