archive_path	object	set0_channels	set0_samples	set0_compression	set0_frame_bytes	set0_sample_bytes	set0_facing_channels	set1_channels	set1_samples	set1_compression	set1_frame_bytes	set1_sample_bytes	set1_facing_channels	overlap_channels
charsys/grim/anims/gen/grim_stand_medium_01.acp	grim_stand_medium_01	24	195	1	168	32760	2	35	1	1	154	154	0	0
charsys/grim/anims/gen/grim_turn_forward_medium.acp	grim_turn_forward_medium	27	77	1	186	14322	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_turn_right_135_fast.acp	grim_turn_right_135_fast	27	67	1	186	12462	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_walk_normal_forward_medium.acp	grim_walk_normal_forward_medium	27	179	1	186	33294	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_stop_left_45_medium.acp	grim_stop_left_45_medium	27	86	1	186	15996	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_walk_left_medium.acp	grim_walk_left_medium	26	121	1	178	21538	2	33	1	1	144	144	0	0
charsys/grim/anims/gen/grim_walk_right_fast.acp	grim_walk_right_fast	26	113	1	178	20114	2	33	1	1	144	144	0	0
charsys/grim/anims/gen/grim_turn_left_90_fast.acp	grim_turn_left_90_fast	28	91	1	194	17654	2	31	1	1	128	128	0	0
charsys/grim/anims/gen/grim_stop_right_45_medium.acp	grim_stop_right_45_medium	27	89	1	186	16554	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_walk_normal_backward_fast.acp	grim_walk_normal_backward_fast	27	119	1	186	22134	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_stop_left_90_medium.acp	grim_stop_left_90_medium	27	83	1	186	15438	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_turn_left_180_fast.acp	grim_turn_left_180_fast	27	66	1	186	12276	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_stop_right_90_medium.acp	grim_stop_right_90_medium	28	78	1	194	15132	2	31	1	1	128	128	0	0
charsys/grim/anims/gen/grim_turn_backward_fast.acp	grim_turn_backward_fast	27	68	1	186	12648	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_walk_backward_fast.acp	grim_walk_backward_fast	26	171	1	178	30438	2	33	1	1	144	144	0	0
charsys/grim/anims/gen/grim_stand_bad.acp	grim_stand_bad	27	242	1	186	45012	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_walk_normal_left_fast.acp	grim_walk_normal_left_fast	27	95	1	186	17670	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_stop_right_45_fast.acp	grim_stop_right_45_fast	29	72	1	202	14544	2	30	1	1	120	120	0	0
charsys/grim/anims/gen/grim_stop_right_135_medium.acp	grim_stop_right_135_medium	29	70	1	202	14140	2	30	1	1	120	120	0	0
charsys/grim/anims/gen/grim_stop_left_45_fast.acp	grim_stop_left_45_fast	27	68	1	186	12648	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_win_final.acp	grim_win_final	58	551	1	314	173014	2	1	1	1	8	8	0	0
charsys/grim/anims/gen/grim_turn_right_135_medium.acp	grim_turn_right_135_medium	27	75	1	186	13950	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_walk_forward_medium.acp	grim_walk_forward_medium	27	123	1	186	22878	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_turn_right_180_fast.acp	grim_turn_right_180_fast	27	82	1	186	15252	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_turn_left_135_medium.acp	grim_turn_left_135_medium	28	77	1	194	14938	2	31	1	1	128	128	0	0
charsys/grim/anims/gen/grim_walk_normal_left_medium.acp	grim_walk_normal_left_medium	27	147	1	186	27342	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_walk_backward_medium.acp	grim_walk_backward_medium	26	165	1	178	29370	2	33	1	1	144	144	0	0
charsys/grim/anims/gen/grim_turn_forward_fast.acp	grim_turn_forward_fast	27	86	1	186	15996	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_turn_right_180_medium.acp	grim_turn_right_180_medium	27	78	1	186	14508	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_stop_backward_medium.acp	grim_stop_backward_medium	27	85	1	186	15810	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_turn_left_180_medium.acp	grim_turn_left_180_medium	27	86	1	186	15996	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_lose_03.acp	grim_lose_03	40	161	1	236	37996	2	19	1	1	86	86	0	0
charsys/grim/anims/gen/grim_lose_02.acp	grim_lose_02	54	228	1	300	68400	2	5	1	1	22	22	0	0
charsys/grim/anims/gen/grim_turn_right_45_medium.acp	grim_turn_right_45_medium	27	71	1	186	13206	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_walk_normal_backward_medium.acp	grim_walk_normal_backward_medium	27	206	1	186	38316	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_turn_left_45_medium.acp	grim_turn_left_45_medium	27	76	1	186	14136	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_stop_left_135_fast.acp	grim_stop_left_135_fast	27	74	1	186	13764	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_turn_right_45_fast.acp	grim_turn_right_45_fast	27	72	1	186	13392	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_walk_normal_right_medium.acp	grim_walk_normal_right_medium	27	136	1	186	25296	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_walk_normal_forward_fast.acp	grim_walk_normal_forward_fast	27	102	1	186	18972	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_win_02.acp	grim_win_02	57	177	1	306	54162	2	2	1	1	16	16	0	0
charsys/grim/anims/gen/grim_turn_right_90_medium.acp	grim_turn_right_90_medium	27	70	1	186	13020	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_win_01.acp	grim_win_01	54	125	1	300	37500	2	5	1	1	22	22	0	0
charsys/grim/anims/gen/grim_stop_forward_medium.acp	grim_stop_forward_medium	27	79	1	186	14694	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_stop_right_135_fast.acp	grim_stop_right_135_fast	28	76	1	194	14744	2	31	1	1	128	128	0	0
charsys/grim/anims/gen/grim_turn_left_90_medium.acp	grim_turn_left_90_medium	27	83	1	186	15438	2	32	1	1	136	136	0	0
charsys/grim/anims/gen/grim_stop_right_90_fast.acp	grim_stop_right_90_fast	27	75	1	186	13950	2	32	1	1	136	136	0	0
charsys/metal_drummer/anims/gen/drummer_idle.acp	drummer_idle	21	141	1	136	19176	0	3	1	1	6	6	0	0
charsys/metal_drummer/anims/gen/drummer_active_fast_double.acp	drummer_active_fast_double	18	127	1	118	14986	0	6	1	1	24	24	0	0
charsys/metal_drummer/anims/gen/drummer_active_fast_half.acp	drummer_active_fast_half	18	151	1	118	17818	0	6	1	1	24	24	0	0
charsys/metal_drummer/anims/gen/drummer_active_medium_double.acp	drummer_active_medium_double	18	141	1	112	15792	0	6	1	1	30	30	0	0
charsys/metal_drummer/anims/gen/drummer_active_fast_normal.acp	drummer_active_fast_normal	18	127	1	118	14986	0	6	1	1	24	24	0	0
charsys/metal_drummer/anims/gen/drummer_active_medium_normal.acp	drummer_active_medium_normal	20	141	1	128	18048	0	4	1	1	14	14	0	0
charsys/metal_drummer/anims/gen/drummer_active_fast_allbeat.acp	drummer_active_fast_allbeat	18	127	1	118	14986	0	6	1	1	24	24	0	0
charsys/metal_drummer/anims/gen/drummer_win.acp	drummer_win	21	300	1	136	40800	0	3	1	1	6	6	0	0
charsys/metal_drummer/anims/gen/drummer_active_medium_half.acp	drummer_active_medium_half	20	173	1	128	22144	0	4	1	1	14	14	0	0
charsys/metal_drummer/anims/gen/drummer_active_medium_allbeat.acp	drummer_active_medium_allbeat	20	141	1	128	18048	0	4	1	1	14	14	0	0
charsys/metal_drummer/anims/gen/drummer_lose.acp	drummer_lose	21	301	1	136	40936	0	3	1	1	6	6	0	0
charsys/metal_singer/anims/gen/singer_active_fast.acp	singer_active_fast	22	277	1	144	39888	0	4	1	1	30	30	0	0
charsys/metal_singer/anims/gen/singer_lose.acp	singer_lose	23	301	1	156	46956	0	3	1	1	18	18	0	0
charsys/metal_singer/anims/gen/singer_active_medium.acp	singer_active_medium	24	319	1	164	52316	0	2	1	1	10	10	0	0
charsys/metal_singer/anims/gen/singer_idle.acp	singer_idle	22	226	1	144	32544	0	4	1	1	30	30	0	0
charsys/metal_singer/anims/gen/singer_win.acp	singer_win	23	301	1	156	46956	0	3	1	1	18	18	0	0
charsys/metal/anims/gen/metal_walk_normal_left_medium.acp	metal_walk_normal_left_medium	26	141	1	178	25098	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_intro_02.acp	metal_intro_02	40	182	1	236	42952	2	17	1	1	70	70	0	0
charsys/metal/anims/gen/metal_intro_01.acp	metal_intro_01	40	217	1	230	49910	2	17	1	1	76	76	0	0
charsys/metal/anims/gen/metal_stop_left_45_fast.acp	metal_stop_left_45_fast	25	68	1	176	11968	2	32	1	1	130	130	0	0
charsys/metal/anims/gen/metal_stop_left_135_medium.acp	metal_stop_left_135_medium	26	83	1	178	14774	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_turn_forward_fast.acp	metal_turn_forward_fast	26	81	1	178	14418	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_walk_normal_left_fast.acp	metal_walk_normal_left_fast	26	91	1	178	16198	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_stand_fast_03.acp	metal_stand_fast_03	19	145	1	140	20300	2	38	1	1	166	166	0	0
charsys/metal/anims/gen/metal_stand_fast_02.acp	metal_stand_fast_02	30	145	1	192	27840	2	27	1	1	114	114	0	0
charsys/metal/anims/gen/metal_extreme_fast_04.acp	metal_extreme_fast_04	26	279	1	178	49662	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_stop_right_135_medium.acp	metal_stop_right_135_medium	26	70	1	178	12460	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_extreme_fast_03.acp	metal_extreme_fast_03	26	172	1	178	30616	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_walk_forward_medium.acp	metal_walk_forward_medium	26	102	1	178	18156	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_turn_right_180_fast.acp	metal_turn_right_180_fast	26	82	1	178	14596	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_extreme_fast_01.acp	metal_extreme_fast_01	25	250	1	170	42500	2	32	1	1	136	136	0	0
charsys/metal/anims/gen/metal_stop_right_45_medium.acp	metal_stop_right_45_medium	26	89	1	178	15842	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_walk_left_medium.acp	metal_walk_left_medium	25	72	1	176	12672	2	32	1	1	130	130	0	0
charsys/metal/anims/gen/metal_stand_medium_03.acp	metal_stand_medium_03	23	154	1	160	24640	2	34	1	1	146	146	0	0
charsys/metal/anims/gen/metal_stand_medium_02.acp	metal_stand_medium_02	23	220	1	160	35200	2	34	1	1	146	146	0	0
charsys/metal/anims/gen/metal_stop_left_135_fast.acp	metal_stop_left_135_fast	26	74	1	178	13172	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_stand_medium_01.acp	metal_stand_medium_01	23	195	1	160	31200	2	34	1	1	146	146	0	0
charsys/metal/anims/gen/metal_turn_right_135_medium.acp	metal_turn_right_135_medium	26	75	1	178	13350	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_turn_right_45_fast.acp	metal_turn_right_45_fast	26	72	1	178	12816	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_stop_right_90_medium.acp	metal_stop_right_90_medium	26	78	1	178	13884	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_turn_right_180_medium.acp	metal_turn_right_180_medium	26	78	1	178	13884	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_stop_right_90_fast.acp	metal_stop_right_90_fast	26	75	1	178	13350	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_idle_fast.acp	metal_idle_fast	22	152	1	158	24016	2	35	1	1	148	148	0	0
charsys/metal/anims/gen/metal_win_03.acp	metal_win_03	53	177	1	280	49560	2	4	1	1	26	26	0	0
charsys/metal/anims/gen/metal_walk_right_fast.acp	metal_walk_right_fast	26	47	1	178	8366	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_win_02.acp	metal_win_02	52	247	1	278	68666	2	5	1	1	28	28	0	0
charsys/metal/anims/gen/metal_win_01.acp	metal_win_01	50	168	1	286	48048	2	7	1	1	20	20	0	0
charsys/metal/anims/gen/metal_turn_left_45_medium.acp	metal_turn_left_45_medium	26	76	1	178	13528	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_stop_left_90_fast.acp	metal_stop_left_90_fast	26	75	1	178	13350	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_stop_forward_medium.acp	metal_stop_forward_medium	26	79	1	178	14062	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_stop_right_135_fast.acp	metal_stop_right_135_fast	26	78	1	178	13884	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_turn_left_90_medium.acp	metal_turn_left_90_medium	26	83	1	178	14774	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_extreme_medium_04.acp	metal_extreme_medium_04	26	277	1	178	49306	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_extreme_medium_03.acp	metal_extreme_medium_03	24	214	1	162	34668	2	33	1	1	144	144	0	0
charsys/metal/anims/gen/metal_turn_left_135_medium.acp	metal_turn_left_135_medium	26	77	1	178	13706	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_extreme_medium_02.acp	metal_extreme_medium_02	25	220	1	170	37400	2	32	1	1	136	136	0	0
charsys/metal/anims/gen/metal_extreme_medium_01.acp	metal_extreme_medium_01	26	256	1	178	45568	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_walk_backward_medium.acp	metal_walk_backward_medium	25	146	1	170	24820	2	32	1	1	136	136	0	0
charsys/metal/anims/gen/metal_walk_right_medium.acp	metal_walk_right_medium	25	67	1	170	11390	2	32	1	1	136	136	0	0
charsys/metal/anims/gen/metal_walk_forward_fast.acp	metal_walk_forward_fast	26	85	1	178	15130	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_walk_normal_forward_medium.acp	metal_walk_normal_forward_medium	26	179	1	178	31862	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_turn_left_45_fast.acp	metal_turn_left_45_fast	26	67	1	178	11926	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_idle_medium.acp	metal_idle_medium	23	152	1	160	24320	2	34	1	1	146	146	0	0
charsys/metal/anims/gen/metal_turn_left_135_fast.acp	metal_turn_left_135_fast	26	71	1	178	12638	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_stop_backward_medium.acp	metal_stop_backward_medium	26	85	1	178	15130	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_turn_left_180_medium.acp	metal_turn_left_180_medium	26	86	1	178	15308	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_walk_normal_backward_medium.acp	metal_walk_normal_backward_medium	26	206	1	178	36668	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_turn_right_90_fast.acp	metal_turn_right_90_fast	26	86	1	178	15308	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_turn_right_45_medium.acp	metal_turn_right_45_medium	26	71	1	178	12638	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_stop_backward_fast.acp	metal_stop_backward_fast	26	68	1	178	12104	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_walk_left_fast.acp	metal_walk_left_fast	26	63	1	178	11214	2	31	1	1	128	128	0	0
charsys/metal/anims/gen/metal_turn_right_90_medium.acp	metal_turn_right_90_medium	26	70	1	178	12460	2	31	1	1	128	128	0	0
